5
8
5
3
2,7
2,27
12,17
22,7
22,27
0,3,4
3,4,4
2,3,1
0,1,3
0,2,1
1,4,4
1,2,1
2,4,2
0,0,3
0,1,3
0,2,4
0,3,4
0,4,4
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,4
0,11,4
0,12,4
0,13,4
0,14,4
0,15,3
0,16,3
0,17,3
0,18,3
0,19,2
0,20,2
0,21,2
0,22,2
0,23,4
0,24,4
0,25,4
0,26,4
0,27,4
0,28,4
0,29,4
0,30,4
1,0,3
1,1,3
1,2,4
1,3,4
1,4,4
1,5,2
1,6,2
1,7,2
1,8,2
1,9,2
1,10,4
1,11,4
1,12,4
1,13,4
1,14,4
1,15,3
1,16,3
1,17,3
1,18,3
1,19,2
1,20,2
1,21,2
1,22,2
1,23,4
1,24,4
1,25,4
1,26,4
1,27,4
1,28,4
1,29,4
1,30,4
2,0,3
2,1,3
2,2,3
2,3,4
2,4,4
2,5,2
2,6,2
2,7,2
2,8,2
2,9,2
2,10,2
2,11,4
2,12,4
2,13,4
2,14,3
2,15,3
2,16,3
2,17,3
2,18,4
2,19,4
2,20,2
2,21,2
2,22,3
2,23,3
2,24,4
2,25,4
2,26,4
2,27,4
2,28,4
2,29,4
2,30,4
3,0,3
3,1,3
3,2,3
3,3,4
3,4,4
3,5,2
3,6,2
3,7,2
3,8,2
3,9,2
3,10,2
3,11,3
3,12,3
3,13,3
3,14,3
3,15,3
3,16,3
3,17,4
3,18,4
3,19,4
3,20,4
3,21,3
3,22,3
3,23,3
3,24,3
3,25,4
3,26,4
3,27,4
3,28,4
3,29,4
3,30,4
4,0,3
4,1,3
4,2,4
4,3,4
4,4,4
4,5,2
4,6,2
4,7,2
4,8,2
4,9,2
4,10,3
4,11,3
4,12,3
4,13,3
4,14,3
4,15,3
4,16,4
4,17,4
4,18,4
4,19,4
4,20,4
4,21,3
4,22,3
4,23,3
4,24,3
4,25,4
4,26,4
4,27,4
4,28,4
4,29,4
4,30,4
5,0,4
5,1,4
5,2,4
5,3,4
5,4,4
5,5,2
5,6,2
5,7,2
5,8,3
5,9,3
5,10,3
5,11,3
5,12,3
5,13,3
5,14,3
5,15,4
5,16,4
5,17,4
5,18,4
5,19,4
5,20,3
5,21,3
5,22,3
5,23,3
5,24,4
5,25,4
5,26,4
5,27,4
5,28,4
5,29,4
5,30,4
6,0,4
6,1,4
6,2,4
6,3,4
6,4,2
6,5,2
6,6,2
6,7,3
6,8,3
6,9,3
6,10,3
6,11,3
6,12,3
6,13,3
6,14,4
6,15,4
6,16,4
6,17,4
6,18,2
6,19,2
6,20,3
6,21,3
6,22,3
6,23,3
6,24,4
6,25,4
6,26,4
6,27,2
6,28,2
6,29,4
6,30,4
7,0,2
7,1,2
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,3
7,8,3
7,9,3
7,10,3
7,11,3
7,12,3
7,13,4
7,14,4
7,15,4
7,16,4
7,17,2
7,18,2
7,19,2
7,20,2
7,21,3
7,22,3
7,23,4
7,24,4
7,25,4
7,26,2
7,27,2
7,28,2
7,29,2
7,30,2
8,0,2
8,1,2
8,2,2
8,3,2
8,4,2
8,5,2
8,6,3
8,7,3
8,8,3
8,9,3
8,10,1
8,11,1
8,12,1
8,13,4
8,14,4
8,15,4
8,16,4
8,17,2
8,18,2
8,19,2
8,20,2
8,21,2
8,22,2
8,23,4
8,24,4
8,25,4
8,26,2
8,27,2
8,28,2
8,29,2
8,30,2
9,0,3
9,1,3
9,2,2
9,3,2
9,4,1
9,5,1
9,6,3
9,7,3
9,8,3
9,9,1
9,10,1
9,11,1
9,12,1
9,13,1
9,14,4
9,15,4
9,16,4
9,17,4
9,18,2
9,19,2
9,20,2
9,21,2
9,22,2
9,23,2
9,24,4
9,25,4
9,26,4
9,27,2
9,28,2
9,29,2
9,30,2
10,0,3
10,1,3
10,2,3
10,3,1
10,4,1
10,5,1
10,6,1
10,7,3
10,8,3
10,9,1
10,10,1
10,11,1
10,12,1
10,13,1
10,14,4
10,15,4
10,16,4
10,17,4
10,18,4
10,19,4
10,20,2
10,21,2
10,22,2
10,23,2
10,24,4
10,25,4
10,26,4
10,27,1
10,28,1
10,29,1
10,30,1
11,0,3
11,1,3
11,2,3
11,3,1
11,4,1
11,5,1
11,6,1
11,7,3
11,8,3
11,9,3
11,10,1
11,11,1
11,12,1
11,13,1
11,14,4
11,15,4
11,16,4
11,17,4
11,18,4
11,19,4
11,20,4
11,21,2
11,22,2
11,23,4
11,24,4
11,25,4
11,26,1
11,27,1
11,28,1
11,29,1
11,30,1
12,0,3
12,1,3
12,2,3
12,3,1
12,4,1
12,5,1
12,6,1
12,7,3
12,8,3
12,9,3
12,10,3
12,11,1
12,12,1
12,13,1
12,14,4
12,15,4
12,16,4
12,17,4
12,18,4
12,19,4
12,20,4
12,21,4
12,22,4
12,23,4
12,24,4
12,25,4
12,26,1
12,27,1
12,28,1
12,29,1
12,30,1
13,0,3
13,1,3
13,2,3
13,3,3
13,4,1
13,5,1
13,6,1
13,7,1
13,8,3
13,9,3
13,10,3
13,11,1
13,12,1
13,13,4
13,14,4
13,15,4
13,16,4
13,17,4
13,18,4
13,19,4
13,20,4
13,21,4
13,22,4
13,23,4
13,24,4
13,25,3
13,26,3
13,27,1
13,28,1
13,29,1
13,30,1
14,0,3
14,1,3
14,2,3
14,3,3
14,4,1
14,5,1
14,6,1
14,7,1
14,8,3
14,9,3
14,10,3
14,11,1
14,12,1
14,13,4
14,14,4
14,15,4
14,16,4
14,17,4
14,18,4
14,19,4
14,20,4
14,21,4
14,22,4
14,23,3
14,24,3
14,25,3
14,26,3
14,27,3
14,28,1
14,29,1
14,30,1
15,0,3
15,1,3
15,2,3
15,3,3
15,4,3
15,5,1
15,6,1
15,7,3
15,8,3
15,9,3
15,10,1
15,11,1
15,12,1
15,13,1
15,14,4
15,15,4
15,16,3
15,17,3
15,18,3
15,19,3
15,20,3
15,21,3
