6
8
9
4
7,2
7,17
17,2
17,12
27,12
27,22
4,5,2
3,4,2
2,4,1
3,5,2
0,3,1
2,3,1
0,1,4
0,2,1
0,0,4
0,1,4
0,2,4
0,3,4
0,4,4
0,5,4
0,6,2
0,7,2
0,8,2
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,4
0,15,4
0,16,4
0,17,4
0,18,4
0,19,4
0,20,4
0,21,4
0,22,4
0,23,4
0,24,4
0,25,2
0,26,2
0,27,2
0,28,2
0,29,1
0,30,1
1,0,4
1,1,4
1,2,4
1,3,4
1,4,4
1,5,4
1,6,2
1,7,2
1,8,2
1,9,1
1,10,1
1,11,1
1,12,1
1,13,1
1,14,4
1,15,4
1,16,4
1,17,4
1,18,4
1,19,4
1,20,4
1,21,4
1,22,4
1,23,4
1,24,4
1,25,2
1,26,2
1,27,2
1,28,2
1,29,1
1,30,1
2,0,4
2,1,4
2,2,4
2,3,4
2,4,4
2,5,4
2,6,2
2,7,2
2,8,2
2,9,1
2,10,1
2,11,1
2,12,1
2,13,1
2,14,1
2,15,4
2,16,4
2,17,4
2,18,4
2,19,4
2,20,1
2,21,1
2,22,4
2,23,4
2,24,1
2,25,1
2,26,2
2,27,2
2,28,1
2,29,1
2,30,1
3,0,4
3,1,4
3,2,4
3,3,4
3,4,4
3,5,4
3,6,4
3,7,2
3,8,2
3,9,1
3,10,1
3,11,1
3,12,1
3,13,1
3,14,1
3,15,1
3,16,1
3,17,1
3,18,1
3,19,1
3,20,1
3,21,1
3,22,1
3,23,1
3,24,1
3,25,1
3,26,1
3,27,1
3,28,1
3,29,1
3,30,1
4,0,4
4,1,4
4,2,4
4,3,4
4,4,4
4,5,4
4,6,4
4,7,2
4,8,2
4,9,2
4,10,1
4,11,1
4,12,1
4,13,1
4,14,1
4,15,1
4,16,1
4,17,1
4,18,1
4,19,1
4,20,1
4,21,1
4,22,1
4,23,1
4,24,1
4,25,1
4,26,1
4,27,1
4,28,1
4,29,1
4,30,1
5,0,4
5,1,4
5,2,4
5,3,4
5,4,4
5,5,4
5,6,4
5,7,2
5,8,2
5,9,2
5,10,2
5,11,2
5,12,2
5,13,1
5,14,1
5,15,4
5,16,4
5,17,4
5,18,4
5,19,4
5,20,4
5,21,1
5,22,1
5,23,4
5,24,4
5,25,1
5,26,1
5,27,3
5,28,3
5,29,3
5,30,3
6,0,4
6,1,4
6,2,4
6,3,4
6,4,4
6,5,4
6,6,4
6,7,4
6,8,2
6,9,2
6,10,2
6,11,2
6,12,2
6,13,2
6,14,4
6,15,4
6,16,4
6,17,4
6,18,4
6,19,4
6,20,4
6,21,4
6,22,4
6,23,4
6,24,4
6,25,4
6,26,3
6,27,3
6,28,3
6,29,3
6,30,3
7,0,4
7,1,4
7,2,4
7,3,4
7,4,4
7,5,4
7,6,4
7,7,4
7,8,3
7,9,3
7,10,2
7,11,2
7,12,2
7,13,2
7,14,4
7,15,4
7,16,4
7,17,4
7,18,4
7,19,4
7,20,4
7,21,4
7,22,4
7,23,4
7,24,4
7,25,4
7,26,3
7,27,3
7,28,3
7,29,3
7,30,3
8,0,4
8,1,4
8,2,4
8,3,4
8,4,4
8,5,4
8,6,4
8,7,3
8,8,3
8,9,3
8,10,3
8,11,2
8,12,2
8,13,2
8,14,4
8,15,4
8,16,4
8,17,4
8,18,4
8,19,4
8,20,4
8,21,4
8,22,4
8,23,4
8,24,4
8,25,4
8,26,3
8,27,3
8,28,3
8,29,3
8,30,3
9,0,4
9,1,4
9,2,4
9,3,4
9,4,4
9,5,4
9,6,4
9,7,3
9,8,3
9,9,3
9,10,3
9,11,2
9,12,2
9,13,2
9,14,2
9,15,4
9,16,4
9,17,4
9,18,4
9,19,4
9,20,1
9,21,1
9,22,1
9,23,4
9,24,4
9,25,1
9,26,1
9,27,3
9,28,3
9,29,1
9,30,1
10,0,4
10,1,4
10,2,4
10,3,4
10,4,4
10,5,4
10,6,2
10,7,2
10,8,3
10,9,3
10,10,2
10,11,2
10,12,2
10,13,2
10,14,2
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,1
10,26,1
10,27,1
10,28,1
10,29,1
10,30,1
11,0,4
11,1,4
11,2,4
11,3,4
11,4,4
11,5,2
11,6,2
11,7,2
11,8,2
11,9,2
11,10,2
11,11,2
11,12,2
11,13,2
11,14,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,21,1
11,22,1
11,23,1
11,24,1
11,25,1
11,26,1
11,27,1
11,28,1
11,29,1
11,30,1
12,0,4
12,1,4
12,2,4
12,3,4
12,4,4
12,5,2
12,6,2
12,7,2
12,8,2
12,9,2
12,10,2
12,11,2
12,12,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,3
12,18,3
12,19,3
12,20,3
12,21,3
12,22,3
12,23,3
12,24,3
12,25,3
12,26,3
12,27,3
12,28,3
12,29,1
12,30,1
13,0,3
13,1,3
13,2,4
13,3,4
13,4,3
13,5,3
13,6,2
13,7,2
13,8,1
13,9,1
13,10,1
13,11,1
13,12,1
13,13,1
13,14,1
13,15,1
13,16,3
13,17,3
13,18,3
13,19,3
13,20,3
13,21,3
13,22,3
13,23,3
13,24,3
13,25,3
13,26,3
13,27,3
13,28,3
13,29,3
13,30,3
14,0,3
14,1,3
14,2,3
14,3,3
14,4,3
14,5,3
14,6,3
14,7,1
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,14,1
14,15,3
14,16,3
14,17,3
14,18,3
14,19,2
14,20,2
14,21,3
14,22,3
14,23,1
14,24,1
14,25,1
14,26,3
14,27,3
14,28,3
14,29,3
14,30,3
15,0,3
15,1,3
15,2,3
15,3,3
15,4,3
15,5,3
15,6,3
15,7,1
15,8,1
15,9,1
15,10,3
15,11,3
15,12,3
15,13,3
15,14,3
15,15,3
15,16,3
15,17,3
15,18,2
15,19,2
15,20,2
15,21,2
15,22,1
15,23,1
15,24,1
15,25,1
15,26,1
15,27,3
15,28,3
15,29,3
15,30,3
16,0,3
16,1,3
16,2,3
16,3,3
16,4,3
16,5,3
16,6,1
16,7,1
16,8,1
16,9,3
16,10,3
16,11,3
16,12,3
16,13,3
16,14,3
16,15,3
16,16,3
16,17,3
16,18,2
16,19,2
16,20,2
16,21,2
16,22,1
16,23,1
16,24,1
16,25,1
16,26,1
16,27,2
16,28,2
16,29,2
16,30,2
17,0,3
17,1,3
17,2,3
17,3,3
17,4,3
17,5,3
17,6,1
17,7,1
17,8,1
17,9,3
17,10,3
17,11,3
17,12,3
17,13,3
17,14,3
17,15,3
17,16,3
17,17,3
17,18,3
17,19,2
17,20,2
17,21,1
17,22,1
17,23,1
17,24,1
17,25,1
17,26,2
17,27,2
17,28,2
17,29,2
17,30,2
18,0,3
18,1,3
18,2,3
18,3,3
18,4,3
18,5,3
18,6,1
18,7,1
18,8,3
18,9,3
18,10,3
18,11,3
18,12,3
18,13,3
18,14,3
18,15,3
18,16,3
18,17,3
18,18,3
18,19,3
18,20,1
18,21,1
18,22,1
18,23,1
18,24,1
18,25,1
18,26,2
18,27,2
18,28,2
18,29,2
18,30,2
19,0,3
19,1,3
19,2,3
19,3,3
19,4,3
19,5,3
19,6,1
19,7,1
19,8,3
19,9,3
19,10,3
19,11,3
19,12,3
19,13,3
19,14,3
19,15,3
19,16,3
19,17,3
19,18,3
19,19,3
19,20,1
19,21,1
19,22,1
19,23,1
19,24,1
19,25,3
19,26,3
19,27,2
19,28,2
19,29,1
19,30,1
20,0,3
20,1,3
20,2,3
20,3,3
20,4,3
20,5,3
20,6,1
20,7,1
20,8,1
20,9,3
20,10,3
20,11,1
20,12,1
20,13,3
20,14,3
20,15,4
20,16,4
20,17,3
20,18,3
20,19,1
20,20,1
20,21,1
20,22,1
20,23,1
20,24,3
20,25,3
20,26,3
20,27,3
20,28,1
20,29,1
20,30,1
21,0,3
21,1,3
21,2,3
21,3,3
21,4,3
21,5,3
21,6,1
21,7,1
21,8,1
21,9,1
21,10,1
21,11,1
21,12,1
21,13,1
21,14,4
21,15,4
21,16,4
21,17,4
21,18,4
21,19,1
21,20,1
21,21,1
21,22,1
21,23,1
21,24,3
21,25,3
21,26,3
21,27,3
21,28,1
21,29,1
21,30,1
22,0,3
22,1,3
22,2,3
22,3,3
22,4,3
22,5,3
22,6,3
22,7,1
22,8,1
22,9,1
22,10,1
22,11,1
22,12,1
22,13,1
22,14,4
22,15,4
22,16,4
22,17,4
22,18,4
22,19,4
22,20,1
22,21,1
22,22,1
22,23,4
22,24,4
22,25,3
22,26,3
22,27,1
22,28,1
22,29,1
22,30,1
23,0,4
23,1,4
23,2,3
23,3,3
23,4,3
23,5,3
23,6,3
23,7,2
23,8,2
23,9,1
23,10,1
23,11,1
23,12,1
23,13,3
23,14,3
23,15,4
23,16,4
23,17,4
23,18,4
23,19,4
23,20,4
23,21,4
23,22,4
23,23,4
23,24,4
23,25,4
23,26,4
23,27,1
23,28,1
23,29,1
23,30,1
24,0,4
24,1,4
24,2,4
24,3,3
24,4,3
24,5,3
24,6,2
24,7,2
24,8,2
24,9,2
24,10,1
24,11,1
24,12,3
24,13,3
24,14,3
24,15,3
24,16,4
24,17,4
24,18,4
24,19,4
24,20,4
24,21,4
24,22,4
24,23,4
24,24,4
24,25,4
24,26,4
24,27,4
24,28,1
24,29,1
24,30,1
25,0,4
25,1,4
25,2,4
25,3,1
25,4,1
25,5,1
25,6,2
25,7,2
25,8,2
25,9,2
25,10,3
25,11,3
25,12,3
25,13,3
25,14,3
25,15,3
25,16,3
25,17,3
25,18,3
25,19,3
25,20,3
25,21,3
25,22,3
25,23,3
25,24,3
25,25,4
25,26,4
25,27,4
25,28,4
25,29,4
25,30,4
26,0,4
26,1,4
26,2,1
26,3,1
26,4,1
26,5,1
26,6,1
26,7,2
26,8,2
26,9,3
26,10,3
26,11,3
26,12,3
26,13,3
26,14,3
26,15,3
26,16,3
26,17,3
26,18,3
26,19,3
26,20,3
26,21,3
26,22,3
26,23,3
26,24,3
26,25,3
26,26,4
26,27,4
26,28,4
26,29,4
26,30,4
27,0,4
27,1,4
27,2,1
27,3,1
27,4,1
27,5,1
27,6,1
27,7,4
27,8,4
27,9,3
27,10,3
27,11,3
27,12,3
27,13,3
27,14,3
27,15,3
27,16,3
27,17,3
27,18,3
27,19,3
27,20,3
27,21,3
27,22,3
27,23,3
27,24,3
27,25,3
27,26,4
27,27,4
27,28,4
27,29,4
27,30,4
28,0,4
28,1,4
28,2,1
28,3,1
28,4,1
28,5,1
28,6,4
28,7,4
28,8,4
28,9,4
28,10,3
28,11,3
28,12,3
28,13,3
28,14,3
28,15,3
28,16,3
28,17,2
28,18,2
28,19,3
28,20,3
28,21,3
28,22,3
28,23,3
28,24,3
28,25,4
28,26,4
28,27,4
28,28,4
28,29,4
28,30,4
29,0,4
29,1,4
29,2,1
29,3,1
29,4,1
29,5,4
29,6,4
29,7,4
29,8,4
29,9,4
29,10,3
29,11,3
29,12,3
29,13,3
29,14,3
29,15,3
29,16,2
29,17,2
29,18,2
29,19,2
29,20,3
29,21,3
29,22,3
29,23,3
29,24,3
29,25,4
29,26,4
29,27,4
29,28,4
29,29,4
29,30,4
30,0,4
30,1,4
30,2,1
30,3,1
30,4,1
30,5,4
30,6,4
30,7,4
30,8,4
30,9,4
30,10,3
30,11,3
30,12,3
30,13,3
30,14,3
30,15,3
30,16,2
30,17,2
30,18,2
30,19,2
30,20,3
30,21,3
30,22,3
30,23,3
30,24,3
30,25,4
30,26,4
30,27,4
30,28,4
30,29,4
30,30,4
