7
10
8
3
2,7
2,22
12,17
12,27
22,7
22,17
22,27
3,6,2
2,3,2
0,4,1
0,2,2
0,1,1
4,5,1
2,4,2
5,6,2
2,5,1
2,6,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,4
0,6,4
0,7,4
0,8,4
0,9,4
0,10,4
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,4
0,17,4
0,18,4
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,3
0,26,3
0,27,2
0,28,2
0,29,2
0,30,2
1,0,1
1,1,1
1,2,1
1,3,1
1,4,1
1,5,4
1,6,4
1,7,4
1,8,4
1,9,4
1,10,4
1,11,2
1,12,2
1,13,2
1,14,2
1,15,2
1,16,4
1,17,4
1,18,4
1,19,2
1,20,2
1,21,2
1,22,2
1,23,2
1,24,2
1,25,3
1,26,3
1,27,2
1,28,2
1,29,2
1,30,2
2,0,4
2,1,4
2,2,1
2,3,1
2,4,4
2,5,4
2,6,4
2,7,4
2,8,4
2,9,4
2,10,4
2,11,2
2,12,2
2,13,2
2,14,2
2,15,4
2,16,4
2,17,4
2,18,4
2,19,2
2,20,2
2,21,2
2,22,2
2,23,2
2,24,2
2,25,3
2,26,3
2,27,2
2,28,2
2,29,2
2,30,2
3,0,4
3,1,4
3,2,4
3,3,4
3,4,4
3,5,4
3,6,4
3,7,4
3,8,4
3,9,4
3,10,4
3,11,4
3,12,2
3,13,2
3,14,4
3,15,4
3,16,4
3,17,4
3,18,4
3,19,2
3,20,2
3,21,2
3,22,2
3,23,2
3,24,2
3,25,3
3,26,3
3,27,2
3,28,2
3,29,2
3,30,2
4,0,4
4,1,4
4,2,4
4,3,4
4,4,4
4,5,4
4,6,4
4,7,4
4,8,4
4,9,4
4,10,4
4,11,4
4,12,3
4,13,3
4,14,4
4,15,4
4,16,4
4,17,4
4,18,1
4,19,1
4,20,2
4,21,2
4,22,2
4,23,2
4,24,2
4,25,3
4,26,3
4,27,2
4,28,2
4,29,2
4,30,2
5,0,3
5,1,3
5,2,3
5,3,3
5,4,4
5,5,4
5,6,2
5,7,2
5,8,4
5,9,4
5,10,4
5,11,3
5,12,3
5,13,3
5,14,3
5,15,4
5,16,4
5,17,1
5,18,1
5,19,1
5,20,1
5,21,1
5,22,2
5,23,2
5,24,3
5,25,3
5,26,3
5,27,3
5,28,2
5,29,2
5,30,2
6,0,3
6,1,3
6,2,3
6,3,3
6,4,3
6,5,2
6,6,2
6,7,2
6,8,2
6,9,2
6,10,2
6,11,3
6,12,3
6,13,3
6,14,3
6,15,2
6,16,2
6,17,1
6,18,1
6,19,1
6,20,1
6,21,1
6,22,1
6,23,1
6,24,3
6,25,3
6,26,3
6,27,3
6,28,2
6,29,2
6,30,2
7,0,1
7,1,1
7,2,3
7,3,3
7,4,3
7,5,2
7,6,2
7,7,2
7,8,2
7,9,2
7,10,2
7,11,2
7,12,3
7,13,3
7,14,2
7,15,2
7,16,2
7,17,2
7,18,1
7,19,1
7,20,1
7,21,1
7,22,1
7,23,1
7,24,1
7,25,3
7,26,3
7,27,2
7,28,2
7,29,2
7,30,2
8,0,1
8,1,1
8,2,1
8,3,3
8,4,3
8,5,3
8,6,2
8,7,2
8,8,2
8,9,2
8,10,2
8,11,2
8,12,2
8,13,2
8,14,2
8,15,2
8,16,2
8,17,2
8,18,1
8,19,1
8,20,1
8,21,1
8,22,1
8,23,1
8,24,1
8,25,1
8,26,1
8,27,2
8,28,2
8,29,2
8,30,2
9,0,1
9,1,1
9,2,1
9,3,3
9,4,3
9,5,3
9,6,4
9,7,4
9,8,2
9,9,2
9,10,2
9,11,2
9,12,2
9,13,2
9,14,2
9,15,2
9,16,2
9,17,4
9,18,4
9,19,1
9,20,1
9,21,2
9,22,2
9,23,1
9,24,1
9,25,1
9,26,1
9,27,1
9,28,2
9,29,2
9,30,2
10,0,1
10,1,1
10,2,3
10,3,3
10,4,3
10,5,4
10,6,4
10,7,4
10,8,4
10,9,2
10,10,2
10,11,2
10,12,2
10,13,2
10,14,4
10,15,4
10,16,4
10,17,4
10,18,4
10,19,4
10,20,2
10,21,2
10,22,2
10,23,2
10,24,1
10,25,1
10,26,1
10,27,1
10,28,1
10,29,1
10,30,1
11,0,2
11,1,2
11,2,3
11,3,3
11,4,3
11,5,4
11,6,4
11,7,4
11,8,4
11,9,4
11,10,2
11,11,2
11,12,2
11,13,4
11,14,4
11,15,4
11,16,4
11,17,4
11,18,4
11,19,4
11,20,2
11,21,2
11,22,2
11,23,2
11,24,1
11,25,1
11,26,1
11,27,1
11,28,1
11,29,1
11,30,1
12,0,2
12,1,2
12,2,2
12,3,3
12,4,3
12,5,3
12,6,4
12,7,4
12,8,4
12,9,4
12,10,4
12,11,4
12,12,4
12,13,4
12,14,4
12,15,4
12,16,4
12,17,4
12,18,4
12,19,4
12,20,2
12,21,2
12,22,2
12,23,2
12,24,1
12,25,1
12,26,1
12,27,1
12,28,1
12,29,1
12,30,1
13,0,2
13,1,2
13,2,2
13,3,3
13,4,3
13,5,3
13,6,3
13,7,4
13,8,4
13,9,4
13,10,4
13,11,4
13,12,4
13,13,4
13,14,4
13,15,4
13,16,4
13,17,4
13,18,4
13,19,4
13,20,2
13,21,2
13,22,2
13,23,1
13,24,1
13,25,1
13,26,1
13,27,1
13,28,1
13,29,1
13,30,1
14,0,2
14,1,2
14,2,2
14,3,3
14,4,3
14,5,3
14,6,3
14,7,2
14,8,2
14,9,4
14,10,4
14,11,4
14,12,4
14,13,4
14,14,4
14,15,4
14,16,4
14,17,4
14,18,4
14,19,4
14,20,2
14,21,2
14,22,1
14,23,1
14,24,1
14,25,1
14,26,1
14,27,1
14,28,1
14,29,1
14,30,1
15,0,2
15,1,2
15,2,4
15,3,4
15,4,3
15,5,3
15,6,2
15,7,2
15,8,2
15,9,2
15,10,2
15,11,4
15,12,4
15,13,4
15,14,4
15,15,2
15,16,2
15,17,4
15,18,4
15,19,2
15,20,2
15,21,2
15,22,1
15,23,1
15,24,1
15,25,1
15,26,1
15,27,1
15,28,1
15,29,1
15,30,1
16,0,4
16,1,4
16,2,4
16,3,4
16,4,4
16,5,2
16,6,2
16,7,2
16,8,2
16,9,2
16,10,2
16,11,2
16,12,2
16,13,2
16,14,2
16,15,2
16,16,2
16,17,2
16,18,2
16,19,2
16,20,2
16,21,2
16,22,1
16,23,1
16,24,1
16,25,1
16,26,1
16,27,1
16,28,1
16,29,4
16,30,4
17,0,4
17,1,4
17,2,4
17,3,4
17,4,4
17,5,2
17,6,2
17,7,2
17,8,2
17,9,2
17,10,2
17,11,2
17,12,2
17,13,2
17,14,2
17,15,2
17,16,2
17,17,2
17,18,2
17,19,2
17,20,2
17,21,4
17,22,4
17,23,1
17,24,1
17,25,1
17,26,1
17,27,4
17,28,4
17,29,4
17,30,4
18,0,4
18,1,4
18,2,4
18,3,4
18,4,1
18,5,1
18,6,2
18,7,2
18,8,1
18,9,1
18,10,2
18,11,2
18,12,4
18,13,4
18,14,4
18,15,4
18,16,4
18,17,4
18,18,4
18,19,4
18,20,4
18,21,4
18,22,4
18,23,4
18,24,4
