9
15
13
8
2,2
2,12
2,27
12,2
12,12
12,22
22,2
22,12
22,22
7,8,2
5,8,2
4,8,2
6,7,1
4,7,2
3,6,1
4,6,1
0,3,1
0,4,2
0,1,2
1,2,4
4,5,2
1,5,2
3,4,2
1,4,1
0,0,4
0,1,4
0,2,4
0,3,4
0,4,4
0,5,4
0,6,4
0,7,4
0,8,4
0,9,4
0,10,4
0,11,4
0,12,4
0,13,4
0,14,4
0,15,2
0,16,2
0,17,2
0,18,4
0,19,4
0,20,4
0,21,4
0,22,2
0,23,2
0,24,4
0,25,4
0,26,4
0,27,4
0,28,4
0,29,4
0,30,4
1,0,4
1,1,4
1,2,4
1,3,4
1,4,4
1,5,4
1,6,4
1,7,4
1,8,4
1,9,4
1,10,4
1,11,4
1,12,4
1,13,4
1,14,4
1,15,2
1,16,2
1,17,2
1,18,4
1,19,4
1,20,4
1,21,4
1,22,2
1,23,2
1,24,4
1,25,4
1,26,4
1,27,4
1,28,4
1,29,4
1,30,4
2,0,4
2,1,4
2,2,4
2,3,4
2,4,4
2,5,4
2,6,4
2,7,4
2,8,4
2,9,4
2,10,4
2,11,4
2,12,4
2,13,4
2,14,4
2,15,4
2,16,2
2,17,2
2,18,4
2,19,4
2,20,4
2,21,2
2,22,2
2,23,2
2,24,2
2,25,4
2,26,4
2,27,4
2,28,4
2,29,4
2,30,4
3,0,4
3,1,4
3,2,4
3,3,4
3,4,4
3,5,4
3,6,4
3,7,4
3,8,4
3,9,4
3,10,4
3,11,4
3,12,4
3,13,4
3,14,4
3,15,4
3,16,2
3,17,2
3,18,2
3,19,4
3,20,4
3,21,2
3,22,2
3,23,2
3,24,2
3,25,4
3,26,4
3,27,4
3,28,4
3,29,4
3,30,4
4,0,4
4,1,4
4,2,4
4,3,4
4,4,4
4,5,4
4,6,4
4,7,4
4,8,1
4,9,1
4,10,4
4,11,4
4,12,4
4,13,4
4,14,4
4,15,2
4,16,2
4,17,2
4,18,2
4,19,4
4,20,4
4,21,4
4,22,2
4,23,2
4,24,4
4,25,4
4,26,4
4,27,4
4,28,4
4,29,4
4,30,4
5,0,4
5,1,4
5,2,4
5,3,4
5,4,4
5,5,4
5,6,4
5,7,1
5,8,1
5,9,1
5,10,1
5,11,4
5,12,4
5,13,4
5,14,4
5,15,2
5,16,2
5,17,2
5,18,2
5,19,4
5,20,4
5,21,4
5,22,4
5,23,4
5,24,4
5,25,4
5,26,4
5,27,1
5,28,1
5,29,4
5,30,4
6,0,4
6,1,4
6,2,4
6,3,4
6,4,3
6,5,3
6,6,3
6,7,1
6,8,1
6,9,1
6,10,1
6,11,4
6,12,4
6,13,4
6,14,3
6,15,3
6,16,2
6,17,2
6,18,2
6,19,2
6,20,4
6,21,4
