3
3
2
1
12,2
22,2
22,12
0,1,1
1,2,1
0,2,1
0,0,4
0,1,4
0,2,4
0,3,4
0,4,4
0,5,4
0,6,2
0,7,2
0,8,2
0,9,2
0,10,4
0,11,4
0,12,4
0,13,2
0,14,2
0,15,4
0,16,4
0,17,4
0,18,4
0,19,4
0,20,4
0,21,4
0,22,4
0,23,4
0,24,4
0,25,4
0,26,4
0,27,3
0,28,3
0,29,3
0,30,3
1,0,4
1,1,4
1,2,4
1,3,4
1,4,4
1,5,4
1,6,2
1,7,2
1,8,2
1,9,2
1,10,4
1,11,4
1,12,4
1,13,2
1,14,2
1,15,4
1,16,4
1,17,4
1,18,4
1,19,4
1,20,4
1,21,4
1,22,4
1,23,4
1,24,4
1,25,4
1,26,4
1,27,3
1,28,3
1,29,3
1,30,3
2,0,4
2,1,4
2,2,4
2,3,4
2,4,4
2,5,1
2,6,1
2,7,2
2,8,2
2,9,4
2,10,4
2,11,4
2,12,2
2,13,2
2,14,2
2,15,4
2,16,4
2,17,4
2,18,4
2,19,4
2,20,4
2,21,2
2,22,2
2,23,4
2,24,4
2,25,4
2,26,4
2,27,4
2,28,3
2,29,3
2,30,3
3,0,4
3,1,4
3,2,4
3,3,4
3,4,1
3,5,1
3,6,1
3,7,1
3,8,4
3,9,4
3,10,4
3,11,4
3,12,2
3,13,2
3,14,2
3,15,2
3,16,4
3,17,4
3,18,4
3,19,4
3,20,2
3,21,2
3,22,2
3,23,2
3,24,4
3,25,4
3,26,4
3,27,4
3,28,1
3,29,1
3,30,1
4,0,4
4,1,4
4,2,4
4,3,4
4,4,1
4,5,1
4,6,1
4,7,1
4,8,4
4,9,4
4,10,4
4,11,4
4,12,4
4,13,2
4,14,2
4,15,2
4,16,2
4,17,2
4,18,2
4,19,2
4,20,2
4,21,2
4,22,2
4,23,2
4,24,4
4,25,4
4,26,4
4,27,1
4,28,1
4,29,1
4,30,1
5,0,4
5,1,4
5,2,4
5,3,1
5,4,1
5,5,1
5,6,1
5,7,3
5,8,3
5,9,4
5,10,4
5,11,4
5,12,4
5,13,2
5,14,2
5,15,2
5,16,2
5,17,2
5,18,2
5,19,2
5,20,2
5,21,2
5,22,2
5,23,4
5,24,4
5,25,4
5,26,4
5,27,1
5,28,1
5,29,1
5,30,1
6,0,4
6,1,4
6,2,1
6,3,1
6,4,1
6,5,1
6,6,3
6,7,3
6,8,3
6,9,3
6,10,4
6,11,4
6,12,2
6,13,2
6,14,2
6,15,2
6,16,4
6,17,4
6,18,4
6,19,4
6,20,4
6,21,4
6,22,4
6,23,4
6,24,4
6,25,4
6,26,4
6,27,1
6,28,1
6,29,1
6,30,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,3
7,7,3
7,8,3
7,9,3
7,10,2
7,11,2
7,12,2
7,13,2
7,14,2
7,15,4
7,16,4
7,17,4
7,18,4
7,19,4
7,20,4
7,21,4
7,22,4
7,23,4
7,24,4
7,25,4
7,26,2
7,27,2
7,28,1
7,29,1
7,30,1
8,0,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,3
8,8,3
8,9,2
8,10,2
8,11,2
8,12,2
8,13,2
8,14,2
8,15,4
8,16,4
8,17,4
8,18,4
8,19,3
8,20,3
8,21,4
8,22,4
8,23,2
8,24,2
8,25,2
8,26,2
8,27,2
8,28,2
8,29,1
8,30,1
9,0,4
9,1,4
9,2,4
9,3,4
9,4,1
9,5,1
9,6,1
9,7,1
9,8,1
9,9,2
9,10,2
9,11,2
9,12,2
9,13,2
9,14,4
9,15,4
9,16,4
9,17,4
9,18,3
9,19,3
9,20,3
9,21,3
9,22,2
9,23,2
9,24,2
9,25,2
9,26,2
9,27,2
9,28,2
9,29,3
9,30,3
10,0,4
10,1,4
10,2,4
10,3,4
10,4,4
10,5,1
10,6,1
10,7,1
10,8,1
10,9,1
10,10,2
10,11,2
10,12,3
10,13,3
10,14,4
10,15,4
10,16,4
10,17,4
10,18,3
10,19,3
10,20,3
10,21,3
10,22,2
10,23,2
10,24,2
10,25,2
10,26,2
10,27,2
10,28,3
10,29,3
10,30,3
11,0,4
11,1,4
11,2,4
11,3,4
11,4,4
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
11,11,3
11,12,3
11,13,3
11,14,3
11,15,4
11,16,4
11,17,1
11,18,1
11,19,3
11,20,3
11,21,2
11,22,2
11,23,2
11,24,2
11,25,2
11,26,1
11,27,1
11,28,3
11,29,3
11,30,3
12,0,4
12,1,4
12,2,4
12,3,4
12,4,4
12,5,4
12,6,1
12,7,1
12,8,1
12,9,1
12,10,1
12,11,3
12,12,3
12,13,3
12,14,3
12,15,3
12,16,1
12,17,1
12,18,1
12,19,1
12,20,1
12,21,2
12,22,2
12,23,2
12,24,2
12,25,1
12,26,1
12,27,1
12,28,1
12,29,3
12,30,3
13,0,4
13,1,4
13,2,4
13,3,4
13,4,4
13,5,4
13,6,4
13,7,4
13,8,1
13,9,1
13,10,2
13,11,2
13,12,3
13,13,3
13,14,3
13,15,3
13,16,1
13,17,1
13,18,1
13,19,1
13,20,1
13,21,1
13,22,2
13,23,2
13,24,1
13,25,1
13,26,1
13,27,1
13,28,1
13,29,1
13,30,1
14,0,4
14,1,4
14,2,4
