3
3
6
1
2,2
2,17
17,2
0,1,3
1,2,3
0,2,4
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,4
0,6,4
0,7,4
0,8,4
0,9,4
0,10,4
0,11,4
0,12,4
0,13,4
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,4
0,21,4
0,22,4
0,23,3
0,24,3
0,25,3
0,26,2
0,27,2
0,28,4
0,29,4
0,30,4
1,0,3
1,1,3
1,2,3
1,3,3
1,4,3
1,5,4
1,6,4
1,7,4
1,8,4
1,9,4
1,10,4
1,11,4
1,12,4
1,13,4
1,14,2
1,15,2
1,16,2
1,17,2
1,18,2
1,19,2
1,20,4
1,21,4
1,22,4
1,23,3
1,24,3
1,25,3
1,26,2
1,27,2
1,28,4
1,29,4
1,30,4
2,0,3
2,1,3
2,2,3
2,3,3
2,4,3
2,5,3
2,6,4
2,7,4
2,8,4
2,9,4
2,10,4
2,11,4
2,12,4
2,13,4
2,14,4
2,15,2
2,16,2
2,17,2
2,18,2
2,19,2
2,20,4
2,21,4
2,22,4
2,23,3
2,24,3
2,25,3
2,26,2
2,27,2
2,28,4
2,29,4
2,30,4
3,0,3
3,1,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,1
3,7,1
3,8,4
3,9,4
3,10,4
3,11,4
3,12,4
3,13,4
3,14,4
3,15,2
3,16,2
3,17,2
3,18,2
3,19,2
3,20,4
3,21,4
3,22,4
3,23,3
3,24,3
3,25,2
3,26,2
3,27,2
3,28,2
3,29,4
3,30,4
4,0,3
4,1,3
4,2,3
4,3,3
4,4,3
4,5,1
4,6,1
4,7,1
4,8,1
4,9,1
4,10,1
4,11,4
4,12,4
4,13,4
4,14,2
4,15,2
4,16,2
4,17,2
4,18,2
4,19,2
4,20,4
4,21,4
4,22,4
4,23,3
4,24,3
4,25,2
4,26,2
4,27,2
4,28,2
4,29,2
4,30,2
5,0,3
5,1,3
5,2,3
5,3,3
5,4,3
5,5,1
5,6,1
5,7,1
5,8,1
5,9,1
5,10,1
5,11,1
5,12,4
5,13,4
5,14,2
5,15,2
5,16,2
5,17,2
5,18,2
5,19,4
5,20,4
5,21,4
5,22,3
5,23,3
5,24,3
5,25,3
5,26,2
5,27,2
5,28,2
5,29,2
5,30,2
6,0,1
6,1,1
6,2,3
6,3,3
6,4,1
6,5,1
6,6,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
6,12,4
6,13,4
6,14,4
6,15,2
6,16,2
6,17,3
6,18,3
6,19,4
6,20,4
6,21,4
6,22,3
6,23,3
6,24,3
6,25,3
6,26,4
6,27,4
6,28,2
6,29,2
6,30,2
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,7,4
7,8,4
7,9,1
7,10,1
7,11,4
7,12,4
7,13,4
7,14,4
7,15,4
7,16,3
7,17,3
7,18,3
7,19,3
7,20,4
7,21,4
7,22,4
7,23,3
7,24,3
7,25,4
7,26,4
7,27,4
7,28,4
7,29,2
7,30,2
8,0,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,4
8,7,4
8,8,4
8,9,4
8,10,4
8,11,4
8,12,4
8,13,4
8,14,4
8,15,4
8,16,3
8,17,3
8,18,3
8,19,3
8,20,4
8,21,4
8,22,4
8,23,4
8,24,4
8,25,4
8,26,4
8,27,4
8,28,4
8,29,2
8,30,2
9,0,4
9,1,4
9,2,4
9,3,1
9,4,1
9,5,1
9,6,4
9,7,4
9,8,4
9,9,4
9,10,4
9,11,4
9,12,4
9,13,4
9,14,4
9,15,4
9,16,4
9,17,3
9,18,3
9,19,3
9,20,3
9,21,4
9,22,4
9,23,4
9,24,4
9,25,4
9,26,4
9,27,4
9,28,4
9,29,2
9,30,2
10,0,4
10,1,4
10,2,4
10,3,4
10,4,1
10,5,1
10,6,4
10,7,4
10,8,4
10,9,4
10,10,4
10,11,4
10,12,1
10,13,1
10,14,4
10,15,4
10,16,4
10,17,4
10,18,3
10,19,3
10,20,3
10,21,3
10,22,3
10,23,4
10,24,4
10,25,4
10,26,4
10,27,4
10,28,2
10,29,2
10,30,2
11,0,4
11,1,4
11,2,4
11,3,4
11,4,1
11,5,1
11,6,1
11,7,4
11,8,4
11,9,4
11,10,4
11,11,1
11,12,1
11,13,1
11,14,1
11,15,4
11,16,4
11,17,4
11,18,4
11,19,3
11,20,3
11,21,3
11,22,3
11,23,3
11,24,4
11,25,4
11,26,4
