2
1
2
1
17,2
17,27
0,1,2
0,0,4
0,1,4
0,2,4
0,3,4
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,3
0,11,3
0,12,4
0,13,4
0,14,4
0,15,4
0,16,4
0,17,1
0,18,1
0,19,1
0,20,2
0,21,2
0,22,2
0,23,2
0,24,1
0,25,1
0,26,1
0,27,1
0,28,4
0,29,4
0,30,4
1,0,4
1,1,4
1,2,4
1,3,4
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,9,1
1,10,3
1,11,3
1,12,4
1,13,4
1,14,4
1,15,4
1,16,4
1,17,1
1,18,1
1,19,1
1,20,2
1,21,2
1,22,2
1,23,2
1,24,1
1,25,1
1,26,1
1,27,1
1,28,4
1,29,4
1,30,4
2,0,4
2,1,4
2,2,4
2,3,3
2,4,3
2,5,1
2,6,1
2,7,1
2,8,1
2,9,3
2,10,3
2,11,3
2,12,4
2,13,4
2,14,4
2,15,4
2,16,4
2,17,1
2,18,1
2,19,1
2,20,2
2,21,2
2,22,2
2,23,4
2,24,4
2,25,1
2,26,1
2,27,4
2,28,4
2,29,4
2,30,4
3,0,3
3,1,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,1
3,7,1
3,8,3
3,9,3
3,10,3
3,11,3
3,12,3
3,13,4
3,14,4
3,15,4
3,16,4
3,17,4
3,18,1
3,19,1
3,20,2
3,21,2
3,22,4
3,23,4
3,24,4
3,25,4
3,26,4
3,27,4
3,28,4
3,29,4
3,30,4
4,0,3
4,1,3
4,2,3
4,3,3
4,4,3
4,5,3
4,6,1
4,7,1
4,8,3
4,9,3
4,10,3
4,11,3
4,12,3
4,13,4
4,14,4
4,15,4
4,16,4
4,17,4
4,18,1
4,19,1
4,20,2
4,21,2
4,22,4
4,23,4
4,24,4
4,25,4
4,26,4
4,27,4
4,28,4
4,29,4
4,30,4
5,0,1
5,1,1
5,2,1
5,3,3
5,4,3
5,5,1
5,6,1
5,7,1
5,8,1
5,9,3
5,10,3
5,11,3
5,12,4
5,13,4
5,14,4
5,15,4
5,16,4
5,17,4
5,18,1
5,19,1
5,20,2
5,21,2
5,22,4
5,23,4
5,24,4
5,25,4
5,26,4
5,27,4
5,28,4
5,29,1
5,30,1
6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,6,1
6,7,1
6,8,1
6,9,3
6,10,3
6,11,4
6,12,4
6,13,4
6,14,4
6,15,4
6,16,4
6,17,1
6,18,1
6,19,1
6,20,2
6,21,2
6,22,4
6,23,4
6,24,4
6,25,4
6,26,4
6,27,4
6,28,1
6,29,1
6,30,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,7,1
7,8,3
7,9,3
7,10,3
7,11,4
7,12,4
7,13,4
7,14,4
7,15,2
7,16,2
7,17,1
7,18,1
7,19,1
7,20,2
7,21,2
7,22,2
7,23,4
7,24,4
7,25,3
7,26,3
7,27,3
7,28,1
7,29,1
7,30,1
8,0,4
8,1,4
8,2,4
8,3,4
8,4,4
8,5,4
8,6,4
8,7,4
8,8,3
8,9,3
8,10,3
8,11,3
8,12,4
8,13,4
8,14,2
8,15,2
8,16,2
8,17,2
8,18,1
8,19,1
8,20,2
8,21,2
8,22,2
8,23,2
8,24,3
8,25,3
8,26,3
8,27,3
8,28,3
8,29,1
8,30,1
9,0,4
9,1,4
9,2,4
9,3,4
9,4,4
9,5,4
9,6,4
9,7,4
9,8,4
9,9,3
9,10,3
9,11,3
9,12,3
9,13,2
9,14,2
9,15,2
9,16,2
9,17,2
9,18,1
9,19,1
9,20,2
9,21,2
9,22,2
9,23,2
9,24,3
9,25,3
9,26,3
9,27,3
9,28,3
9,29,3
9,30,3
10,0,4
10,1,4
10,2,4
10,3,4
10,4,4
10,5,4
10,6,4
10,7,4
10,8,4
10,9,3
10,10,3
10,11,3
10,12,3
10,13,2
10,14,2
10,15,2
10,16,2
10,17,1
10,18,1
10,19,1
10,20,1
10,21,2
10,22,2
10,23,1
10,24,1
10,25,3
10,26,3
10,27,3
10,28,3
10,29,3
10,30,3
11,0,4
11,1,4
11,2,4
11,3,1
11,4,1
11,5,4
11,6,4
11,7,4
11,8,3
11,9,3
11,10,3
11,11,3
11,12,3
11,13,2
11,14,2
11,15,2
11,16,2
11,17,1
11,18,1
11,19,1
11,20,1
11,21,1
11,22,1
11,23,1
11,24,1
11,25,1
11,26,1
11,27,1
11,28,3
11,29,3
11,30,3
12,0,1
12,1,1
12,2,1
12,3,1
12,4,1
12,5,1
12,6,4
12,7,4
12,8,3
12,9,3
12,10,3
12,11,3
12,12,4
12,13,4
12,14,2
12,15,2
12,16,4
12,17,4
12,18,1
12,19,1
12,20,1
12,21,1
12,22,1
12,23,1
12,24,1
12,25,1
12,26,1
12,27,1
12,28,1
12,29,1
12,30,1
13,0,1
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,4
13,7,4
13,8,4
13,9,3
13,10,3
13,11,4
13,12,4
13,13,4
13,14,4
13,15,4
13,16,4
13,17,4
13,18,4
13,19,4
13,20,4
13,21,4
13,22,1
13,23,1
13,24,2
13,25,2
13,26,1
13,27,1
13,28,1
13,29,1
13,30,1
14,0,4
14,1,4
14,2,1
14,3,1
14,4,1
14,5,4
14,6,4
14,7,4
14,8,4
14,9,2
14,10,2
14,11,4
14,12,4
14,13,4
14,14,4
14,15,4
14,16,4
14,17,4
14,18,4
14,19,4
14,20,4
14,21,4
14,22,4
14,23,2
14,24,2
14,25,2
14,26,2
14,27,2
14,28,2
14,29,2
14,30,2
15,0,4
15,1,4
15,2,4
15,3,4
15,4,4
15,5,4
15,6,4
15,7,4
15,8,2
15,9,2
15,10,2
15,11,2
15,12,4
15,13,4
15,14,4
15,15,4
15,16,4
15,17,4
15,18,4
15,19,4
15,20,4
15,21,4
15,22,4
15,23,2
15,24,2
15,25,2
15,26,2
15,27,2
15,28,2
15,29,2
15,30,2
16,0,4
16,1,4
16,2,4
16,3,4
16,4,4
16,5,4
16,6,4
16,7,4
16,8,2
16,9,2
16,10,2
16,11,2
16,12,3
16,13,3
16,14,4
16,15,4
16,16,2
16,17,2
16,18,4
16,19,4
16,20,4
16,21,4
16,22,4
16,23,2
16,24,2
16,25,2
16,26,2
16,27,2
16,28,2
16,29,2
16,30,2
17,0,4
17,1,4
17,2,4
17,3,4
17,4,4
17,5,4
17,6,4
17,7,4
17,8,4
17,9,2
17,10,2
17,11,3
17,12,3
17,13,3
17,14,3
17,15,2
17,16,2
17,17,2
17,18,2
17,19,4
17,20,4
17,21,4
17,22,2
17,23,2
17,24,2
17,25,2
17,26,2
17,27,2
17,28,2
17,29,2
17,30,2
18,0,4
18,1,4
18,2,4
18,3,4
18,4,4
18,5,4
18,6,4
18,7,4
18,8,4
18,9,1
18,10,1
18,11,3
18,12,3
18,13,3
18,14,3
18,15,2
18,16,2
18,17,2
18,18,2
18,19,2
18,20,2
18,21,2
18,22,2
18,23,2
18,24,2
18,25,2
18,26,2
18,27,2
18,28,2
18,29,2
18,30,2
19,0,4
19,1,4
19,2,4
19,3,4
19,4,4
19,5,4
19,6,4
19,7,4
19,8,1
19,9,1
19,10,1
19,11,1
19,12,3
19,13,3
19,14,4
19,15,4
19,16,2
19,17,2
19,18,2
19,19,2
19,20,2
19,21,2
19,22,2
19,23,2
19,24,2
19,25,2
19,26,2
19,27,2
19,28,2
19,29,2
19,30,2
20,0,4
20,1,4
20,2,4
20,3,4
20,4,4
20,5,4
20,6,4
20,7,4
