9
16
9
0
2,7
2,17
2,27
12,7
12,17
12,27
22,7
22,17
22,27
0,1,2
0,3,2
4,6,1
6,7,1
3,6,2
1,2,2
2,5,1
4,7,1
4,8,1
1,4,1
4,5,2
3,4,1
7,8,1
5,8,2
1,5,1
1,3,1
0,0,4
0,1,4
0,2,4
0,3,4
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,1
0,11,1
0,12,2
0,13,2
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
0,20,4
0,21,4
0,22,4
0,23,4
0,24,4
0,25,4
0,26,4
0,27,4
0,28,4
0,29,4
0,30,4
1,0,4
1,1,4
1,2,4
1,3,4
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,10,1
1,11,1
1,12,2
1,13,2
1,14,1
1,15,1
1,16,1
1,17,1
1,18,1
1,19,1
1,20,4
1,21,4
1,22,4
1,23,4
1,24,4
1,25,4
1,26,4
1,27,4
1,28,4
1,29,4
1,30,4
2,0,4
2,1,4
2,2,4
2,3,3
2,4,3
2,5,3
2,6,3
2,7,3
2,8,3
2,9,3
2,10,1
2,11,1
2,12,2
2,13,2
2,14,1
2,15,1
2,16,1
2,17,1
2,18,1
2,19,1
2,20,1
2,21,4
2,22,4
2,23,4
2,24,4
2,25,4
2,26,4
2,27,4
2,28,4
2,29,4
2,30,4
3,0,4
3,1,4
3,2,4
3,3,3
3,4,3
3,5,3
3,6,3
3,7,3
3,8,3
3,9,3
3,10,1
3,11,1
3,12,2
3,13,2
3,14,1
3,15,1
3,16,1
3,17,1
3,18,1
3,19,1
3,20,1
3,21,2
3,22,2
3,23,2
3,24,4
3,25,4
3,26,4
3,27,4
3,28,4
3,29,4
3,30,4
4,0,4
4,1,4
4,2,2
4,3,2
4,4,3
4,5,3
4,6,3
4,7,3
4,8,3
4,9,3
4,10,1
4,11,1
4,12,2
4,13,2
4,14,2
4,15,1
4,16,1
4,17,1
4,18,1
4,19,1
4,20,2
4,21,2
4,22,2
4,23,2
4,24,2
4,25,4
4,26,4
4,27,4
4,28,4
4,29,4
4,30,4
5,0,2
5,1,2
5,2,2
5,3,2
5,4,2
5,5,3
5,6,3
5,7,3
